loan_id,customer_id,loan_type,loan_amount,repayment_term,application_date,approved,loan_rejected,total_transaction_amount,loan_to_income_ratio,age,gender,country,customer_age_group
LOAN_001382,CUST_001565,business,134039.76,7,2022-05-05,False,True,737.21,181.82032256751808,69.0,Male,France,60+
LOAN_001383,CUST_000230,personal,4894.19,4,2022-09-05,False,True,1056.07,4.634342420483491,18.0,Female,Germany,18-25
LOAN_001384,CUST_000986,business,75861.93,5,2021-07-18,False,True,1127.15,67.30420086057755,18.0,Female,Belgium,18-25
LOAN_001385,CUST_001944,mortgage,320878.9,15,2022-12-24,False,True,2692.51,119.17463630590044,61.0,Male,Belgium,60+
LOAN_001386,CUST_001729,auto,33262.16,4,2023-03-08,False,True,744.1,44.70119607579627,25.0,Female,Germany,26-40
LOAN_001387,CUST_001022,auto,32393.44,6,2023-11-02,True,False,1680.51,19.27595789373464,32.0,Male,Spain,26-40
LOAN_001388,CUST_000214,business,130253.35,7,2023-06-16,True,False,1500.32,86.817045696918,27.0,Female,France,26-40
LOAN_001389,CUST_001827,mortgage,286009.16,30,2022-04-14,True,False,1179.87,242.40734996228397,31.0,Male,Belgium,26-40
LOAN_001390,CUST_001051,personal,3715.4,3,2023-11-01,True,False,986.13,3.767657408252462,49.0,Female,Spain,41-60
LOAN_001391,CUST_001402,personal,8661.09,4,2021-04-22,True,False,1736.4,4.987957843814789,30.0,Female,Germany,26-40
LOAN_001392,CUST_000130,mortgage,211730.46,20,2023-06-20,True,False,995.55,212.67687208075938,40.0,Male,France,41-60
LOAN_001393,CUST_000160,personal,16886.48,2,2021-02-07,True,False,1121.78,15.053290306477205,60.0,Female,Spain,60+
LOAN_001394,CUST_001213,personal,21330.23,4,2022-03-18,True,False,1786.36,11.940611075035267,33.0,Male,Austria,26-40
LOAN_001395,CUST_000286,personal,8313.37,4,2021-05-30,True,False,2147.71,3.870806580031755,48.0,Male,Austria,41-60
LOAN_001396,CUST_000008,auto,21673.13,7,2022-11-20,True,False,1416.22,15.303505105139033,48.0,Female,France,41-60
LOAN_001397,CUST_001297,mortgage,252138.53,20,2022-04-01,False,True,1384.9,182.06262546032204,31.0,Male,France,26-40
LOAN_001398,CUST_000975,personal,16689.86,5,2022-09-05,False,True,992.0,16.82445564516129,50.0,Male,France,41-60
LOAN_001399,CUST_000791,personal,11122.05,3,2022-04-14,True,False,683.67,16.268155689148273,48.0,Male,Germany,41-60
LOAN_001400,CUST_000761,personal,12387.74,4,2022-01-16,True,False,1327.3,9.333036992390568,70.0,Female,Belgium,60+
LOAN_001401,CUST_000577,mortgage,237019.89,30,2022-05-19,False,True,1509.13,157.05730453970168,46.0,Female,Germany,41-60
LOAN_001402,CUST_000553,personal,6445.2,3,2022-01-31,False,True,2048.76,3.1459028876003043,46.0,Male,Netherlands,41-60
LOAN_001403,CUST_001854,mortgage,210181.68,30,2021-05-23,False,True,88.77,2367.7107130787426,31.0,Male,Italy,26-40
LOAN_001404,CUST_000201,mortgage,161346.92,30,2022-06-26,False,True,635.17,254.02163200403047,21.0,Other,Austria,18-25
LOAN_001405,CUST_001379,business,85947.51,5,2021-06-19,True,False,1476.13,58.22489211654799,29.0,Male,France,26-40
LOAN_001406,CUST_001022,mortgage,400644.3,30,2021-06-04,True,False,1680.51,238.40637663566417,32.0,Male,Spain,26-40
LOAN_001407,CUST_000716,auto,23703.75,4,2022-02-05,True,False,1035.02,22.901731367509807,50.0,Male,Germany,41-60
LOAN_001408,CUST_000463,mortgage,220903.99,25,2021-01-28,False,True,526.6,419.49105582985186,37.0,Female,Netherlands,26-40
LOAN_001409,CUST_000191,mortgage,267930.61,30,2023-05-17,True,False,1325.33,202.16143149253392,49.0,Female,Netherlands,41-60
LOAN_001410,CUST_001240,personal,27844.38,2,2022-06-15,True,False,878.72,31.687431718863802,37.0,Female,France,26-40
LOAN_001411,CUST_001183,personal,21062.19,2,2023-09-03,True,False,854.52,24.64797781210504,39.0,Female,Germany,26-40
LOAN_001412,CUST_000230,mortgage,343380.64,30,2022-04-08,False,True,1056.07,325.14950713494375,18.0,Female,Germany,18-25
LOAN_001413,CUST_000172,mortgage,442289.29,20,2021-10-14,False,True,1976.34,223.7921056093587,30.0,Female,Spain,26-40
LOAN_001414,CUST_001525,mortgage,400458.16,25,2022-02-27,True,False,2080.84,192.45024124872646,54.0,Male,Italy,41-60
LOAN_001415,CUST_000011,business,96464.86,3,2023-12-27,True,False,698.5,138.1028775948461,27.0,Male,Italy,26-40
LOAN_001416,CUST_001134,mortgage,50000.0,20,2022-07-08,False,True,1670.71,29.927396136971705,54.0,Female,Portugal,41-60
LOAN_001417,CUST_001572,personal,11192.5,2,2023-01-28,True,False,877.2,12.759347925216598,58.0,Female,Portugal,41-60
LOAN_001418,CUST_000865,personal,23044.6,2,2021-10-22,True,False,2310.88,9.97221837568372,29.0,Female,Spain,26-40
LOAN_001419,CUST_001561,mortgage,194469.48,20,2022-02-17,False,True,1676.92,115.96825131789232,36.0,Male,Italy,26-40
LOAN_001420,CUST_000294,personal,5625.12,3,2022-08-27,True,False,832.98,6.753007275084635,29.0,Male,Belgium,26-40
LOAN_001421,CUST_001156,auto,19160.58,3,2021-10-20,True,False,778.24,24.62039987664474,46.0,Male,France,41-60
LOAN_001422,CUST_000891,mortgage,477489.59,30,2023-06-23,True,False,765.54,623.729119314471,30.0,Male,Italy,26-40
LOAN_001423,CUST_000738,mortgage,115060.51,25,2023-07-13,False,True,903.9,127.29340635025999,38.0,Female,France,26-40
LOAN_001424,CUST_000872,mortgage,172214.47,15,2022-10-25,False,True,1042.41,165.20799877207622,69.0,Male,Germany,60+
LOAN_001425,CUST_001019,education,12347.3,7,2023-05-27,True,False,2526.46,4.887193939345962,41.0,Male,France,41-60
LOAN_001426,CUST_001059,auto,43007.98,4,2023-04-11,False,True,1589.89,27.050915472139582,21.0,Male,Spain,18-25
LOAN_001427,CUST_000383,business,10000.0,5,2022-02-25,True,False,140.57,71.1389343387636,36.0,Male,Spain,26-40
LOAN_001428,CUST_001438,personal,8182.66,4,2023-11-09,True,False,551.51,14.836829794564014,44.0,Male,Germany,41-60
LOAN_001429,CUST_000297,personal,9645.9,3,2021-11-12,False,True,1372.11,7.029975730808754,22.0,Male,France,18-25
LOAN_001430,CUST_000514,mortgage,96254.19,20,2022-08-26,False,True,424.4,226.80063619227147,28.0,Male,Netherlands,26-40
LOAN_001431,CUST_001136,personal,10738.94,5,2023-08-20,False,True,3432.15,3.128925017845957,26.0,Male,Germany,26-40
LOAN_001432,CUST_000477,mortgage,375592.09,30,2023-09-01,False,True,1507.05,249.22337679572678,25.0,Male,Germany,26-40
LOAN_001433,CUST_000617,personal,1000.0,4,2021-05-29,True,False,2587.44,0.38648239186222677,29.0,Male,France,26-40
LOAN_001434,CUST_001303,personal,10142.72,4,2022-05-30,False,True,1370.92,7.398476935196801,40.0,Male,France,41-60
LOAN_001435,CUST_000125,business,46376.83,10,2021-05-17,True,False,1585.65,29.24783527260114,68.0,Male,Germany,60+
LOAN_001436,CUST_001231,auto,11034.31,7,2021-10-16,True,False,609.63,18.100011482374555,18.0,Male,France,18-25
LOAN_001437,CUST_001513,personal,15218.81,4,2021-10-21,False,True,4862.31,3.129954692317026,78.0,Female,Italy,60+
LOAN_001438,CUST_001222,personal,31469.67,4,2021-10-11,True,False,314.45,100.07845444426776,27.0,Male,France,26-40
LOAN_001439,CUST_001470,personal,20791.58,2,2023-09-17,True,False,1866.47,11.13952005657739,54.0,Male,Spain,41-60
LOAN_001440,CUST_001093,auto,14404.32,3,2021-01-11,False,True,351.75,40.95044776119403,42.0,Female,Belgium,41-60
LOAN_001441,CUST_001773,personal,28507.49,4,2021-12-31,True,False,2266.63,12.577037275602988,40.0,Female,France,41-60
LOAN_001442,CUST_000245,personal,32397.02,3,2022-07-23,False,True,2118.54,15.292144590142268,41.0,Male,France,41-60
LOAN_001443,CUST_001614,auto,40560.87,3,2023-09-10,True,False,2776.77,14.607212696766387,35.0,Male,France,26-40
LOAN_001444,CUST_000158,personal,13285.9,5,2022-08-23,True,False,711.41,18.675447351035267,47.0,Male,Germany,41-60
LOAN_001445,CUST_001589,mortgage,271122.46,20,2021-04-18,True,False,4139.12,65.50244013220203,79.0,Female,Spain,60+
LOAN_001446,CUST_001760,mortgage,183022.86,20,2022-11-15,True,False,737.14,248.28778793716253,37.0,Male,Spain,26-40
LOAN_001447,CUST_000958,education,26298.8,10,2022-08-27,True,False,1432.08,18.364057873861796,38.0,Male,Belgium,26-40
LOAN_001448,CUST_001131,auto,37349.86,4,2021-11-09,True,False,1004.92,37.1669983680293,55.0,Male,Germany,41-60
LOAN_001449,CUST_001641,personal,6159.92,5,2023-03-13,True,False,1111.31,5.542935814489207,31.0,Female,Italy,26-40
LOAN_001450,CUST_000382,auto,26581.36,6,2022-12-30,True,False,1008.34,26.361505047900508,43.0,Male,Belgium,41-60
LOAN_001451,CUST_001098,auto,20237.46,7,2022-05-10,True,False,1905.59,10.620049433508782,72.0,Male,Austria,60+
LOAN_001452,CUST_000218,mortgage,219618.13,15,2021-12-17,True,False,955.5,229.8462899005756,58.0,Female,Netherlands,41-60
LOAN_001453,CUST_000942,mortgage,66037.7,20,2023-05-20,False,True,1949.61,33.872261631813544,38.0,Male,Italy,26-40
LOAN_001454,CUST_000686,personal,15170.84,5,2023-05-07,True,False,2591.86,5.853263679365398,48.0,Male,Belgium,41-60
LOAN_001455,CUST_000310,mortgage,86657.0,20,2022-02-28,True,False,556.03,155.84950452313726,56.0,Female,Netherlands,41-60
LOAN_001456,CUST_000822,education,54575.07,7,2023-07-08,True,False,3262.84,16.726247686064898,22.0,Male,Netherlands,18-25
LOAN_001457,CUST_001851,personal,12482.43,3,2023-10-10,True,False,2628.59,4.748716992760377,36.0,Male,France,26-40
LOAN_001458,CUST_001932,personal,9636.94,3,2021-01-17,False,True,1363.15,7.069610827861937,57.0,Female,France,41-60
LOAN_001459,CUST_000951,business,62372.58,3,2022-11-28,True,False,2063.86,30.221323151764167,31.0,Female,Italy,26-40
LOAN_001460,CUST_000674,mortgage,293904.18,30,2021-04-28,True,False,418.26,702.6829723138718,29.0,Male,Belgium,26-40
LOAN_001461,CUST_000686,business,71034.56,5,2021-09-04,False,True,2591.86,27.40678894693386,48.0,Male,Belgium,41-60
LOAN_001462,CUST_001326,auto,24908.68,5,2023-04-10,True,False,2038.72,12.217803327578089,40.0,Female,Germany,41-60
LOAN_001463,CUST_001124,auto,35989.18,6,2023-12-09,True,False,1538.0,23.39998699609883,54.0,Female,Austria,41-60
LOAN_001464,CUST_001452,business,78772.99,3,2021-07-28,True,False,959.79,82.07315141853948,54.0,Female,Austria,41-60
LOAN_001465,CUST_000707,mortgage,136926.45,30,2023-07-07,True,False,1704.2,80.34646755075696,31.0,Male,Netherlands,26-40
LOAN_001466,CUST_000952,mortgage,223347.57,25,2022-11-24,True,False,7150.28,31.236199141851788,37.0,Male,Netherlands,26-40
LOAN_001467,CUST_001887,business,29406.64,5,2022-07-31,False,True,779.44,37.72790721543672,50.0,Male,Netherlands,41-60
LOAN_001468,CUST_001985,auto,16881.24,5,2021-09-01,False,True,509.39,33.140108757533525,46.0,Male,Netherlands,41-60
LOAN_001469,CUST_000998,personal,20815.24,3,2021-03-28,True,False,1474.66,14.11528081049191,43.0,Male,Italy,41-60
LOAN_001470,CUST_000611,mortgage,344512.42,25,2022-09-19,True,False,1350.95,255.01493023427955,31.0,Female,Netherlands,26-40
LOAN_001471,CUST_000163,mortgage,353414.35,20,2023-07-31,False,True,541.94,652.128187622246,28.0,Female,Germany,26-40
LOAN_001472,CUST_001124,auto,25563.8,5,2022-03-13,True,False,1538.0,16.62145643693108,54.0,Female,Austria,41-60
LOAN_001473,CUST_000097,auto,38037.17,5,2023-10-22,True,False,1988.86,19.125111873133353,22.0,Male,Austria,18-25
LOAN_001474,CUST_000502,business,18703.43,3,2023-02-13,False,True,725.07,25.795343897830552,76.0,Female,Italy,60+
LOAN_001475,CUST_000885,mortgage,518171.23,25,2023-01-07,False,True,645.11,803.2292632264265,25.0,Male,Netherlands,26-40
LOAN_001476,CUST_001486,education,18330.96,5,2022-12-20,False,True,1340.96,13.67002744302589,45.0,Female,Spain,41-60
LOAN_001477,CUST_001159,mortgage,223033.19,20,2022-05-29,False,True,2008.87,111.02420266119759,27.0,Male,Spain,26-40
LOAN_001478,CUST_000292,education,24023.65,7,2023-12-09,False,True,1153.97,20.81826217319341,31.0,Male,Netherlands,26-40
LOAN_001479,CUST_001320,auto,45251.78,3,2022-06-18,True,False,874.89,51.72282229766028,43.0,Male,Italy,41-60
LOAN_001480,CUST_001917,personal,15375.87,2,2023-03-31,True,False,369.62,41.599128835019755,60.0,Female,Italy,60+
LOAN_001481,CUST_001582,education,35688.37,10,2022-05-24,False,True,2589.42,13.782379837955991,18.0,Male,Germany,18-25
LOAN_001482,CUST_001196,business,121780.89,7,2021-05-20,False,True,1190.14,102.324844135984,39.0,Female,Netherlands,26-40
LOAN_001483,CUST_001067,personal,19385.1,3,2022-03-16,True,False,1123.35,17.256509547336094,23.0,Male,France,18-25
LOAN_001484,CUST_001142,mortgage,204419.43,30,2021-10-05,False,True,1475.67,138.52652015694565,41.0,Male,Germany,41-60
LOAN_001485,CUST_000762,auto,30406.07,4,2023-09-08,False,True,5489.95,5.538496707620288,32.0,Female,Germany,26-40
LOAN_001486,CUST_000436,personal,19222.21,5,2023-10-06,True,False,1244.06,15.451192064691414,26.0,Female,Netherlands,26-40
LOAN_001487,CUST_000475,personal,7184.1,3,2022-08-23,True,False,1650.89,4.351652744883063,42.0,Female,Belgium,41-60
LOAN_001488,CUST_001323,personal,14705.96,4,2023-11-21,True,False,1580.76,9.303094713935069,39.0,Female,Belgium,26-40
LOAN_001489,CUST_001573,mortgage,242887.87,25,2021-09-27,True,False,229.83,1056.815341774355,62.0,Female,France,60+
LOAN_001490,CUST_000804,business,80440.75,3,2022-10-14,True,False,1617.21,49.74044805560193,36.0,Female,France,26-40
LOAN_001491,CUST_000454,auto,34329.3,4,2021-08-28,True,False,2775.01,12.370874339191571,36.0,Male,France,26-40
LOAN_001492,CUST_001070,auto,6469.49,5,2022-04-20,True,False,1508.62,4.288349617531254,60.0,Male,Spain,60+
LOAN_001493,CUST_001029,education,21325.95,7,2023-03-20,True,False,1005.17,21.21626192584339,36.0,Male,Germany,26-40
LOAN_001494,CUST_001757,auto,26355.79,7,2021-09-24,False,True,3799.17,6.937249451853957,57.0,Female,Germany,41-60
LOAN_001495,CUST_001239,business,32599.03,3,2021-09-11,True,False,1025.56,31.786565388665704,29.0,Male,Spain,26-40
LOAN_001496,CUST_001986,personal,4365.1,5,2023-06-14,True,False,1693.2,2.5780179541696198,51.0,Male,Italy,41-60
LOAN_001497,CUST_001626,personal,20925.06,4,2021-01-05,True,False,796.74,26.26334814368552,50.0,Female,Germany,41-60
LOAN_001498,CUST_001004,personal,16986.2,2,2021-01-08,True,False,864.62,19.64585598297518,29.0,Female,Netherlands,26-40
LOAN_001499,CUST_000635,personal,6240.24,4,2023-03-05,True,False,2033.93,3.0680701892395508,52.0,Female,Netherlands,41-60
LOAN_001500,CUST_001608,personal,12720.13,4,2023-06-01,True,False,2214.18,5.744849108925201,59.0,Female,Germany,41-60
LOAN_001501,CUST_000123,mortgage,247670.0,30,2023-10-18,False,True,1034.06,239.51221399145118,45.0,Female,Italy,41-60
LOAN_001502,CUST_001261,auto,17600.67,3,2022-03-16,True,False,2646.26,6.651149169015893,23.0,Female,France,18-25
LOAN_001503,CUST_000472,personal,1074.2,3,2021-08-21,True,False,1186.56,0.9053060949298815,40.0,Male,France,41-60
LOAN_001504,CUST_001410,personal,13470.28,5,2021-07-01,False,True,1165.26,11.559892212896694,27.0,Male,Belgium,26-40
LOAN_001505,CUST_001401,personal,10839.71,4,2023-05-29,True,False,825.07,13.137927690983794,28.0,Female,Austria,26-40
LOAN_001506,CUST_000980,auto,31597.4,5,2021-05-31,True,False,806.6,39.173568063476324,50.0,Male,Spain,41-60
LOAN_001507,CUST_000299,education,5000.0,7,2023-07-02,True,False,1774.81,2.8172029682050472,19.0,Female,France,18-25
LOAN_001508,CUST_000871,mortgage,384299.12,15,2023-08-03,True,False,1082.79,354.9156530813916,27.0,Female,Netherlands,26-40
LOAN_001509,CUST_001950,auto,18745.07,5,2023-04-21,True,False,858.74,21.828574422991824,31.0,Female,France,26-40
LOAN_001510,CUST_000961,personal,19696.67,4,2022-07-23,False,True,884.18,22.276764912121966,37.0,Male,Belgium,26-40
LOAN_001511,CUST_000707,personal,30557.88,5,2023-07-23,True,False,1704.2,17.930923600516373,31.0,Male,Netherlands,26-40
LOAN_001512,CUST_001275,business,10000.0,5,2022-11-15,False,True,1348.21,7.4172421210345565,20.0,Male,Belgium,18-25
LOAN_001513,CUST_001998,mortgage,89556.48,30,2023-08-17,True,False,2927.94,30.58685628803869,40.0,Female,Germany,41-60
LOAN_001514,CUST_001075,auto,34574.72,3,2022-11-11,True,False,971.56,35.58680884350941,60.0,Male,France,60+
LOAN_001515,CUST_001309,auto,27944.19,7,2022-10-10,True,False,2450.02,11.405698728989966,50.0,Male,Spain,41-60
LOAN_001516,CUST_001577,mortgage,153650.7,25,2021-12-19,False,True,2149.93,71.4677687180513,36.0,Female,Germany,26-40
LOAN_001517,CUST_000340,personal,20926.8,4,2022-07-22,False,True,1481.85,14.12207713331309,31.0,Male,France,26-40
LOAN_001518,CUST_001495,personal,8095.56,3,2022-02-09,False,True,625.85,12.935303986578253,74.0,Non-binary,France,60+
LOAN_001519,CUST_001166,auto,32228.77,3,2021-04-09,True,False,1357.59,23.739693132683655,38.0,Female,Belgium,26-40
LOAN_001520,CUST_000036,personal,6298.94,2,2023-01-09,True,False,2871.99,2.1932318705845075,19.0,Male,Portugal,18-25
LOAN_001521,CUST_000693,auto,25632.84,6,2021-09-23,True,False,1234.75,20.759538368090706,73.0,Female,Portugal,60+
LOAN_001522,CUST_000789,personal,17150.03,5,2021-12-20,False,True,491.54,34.890405663832034,60.0,Female,Netherlands,60+
LOAN_001523,CUST_000932,business,62844.79,3,2023-02-06,True,False,473.96,132.59513461051566,44.0,Female,Belgium,41-60
LOAN_001524,CUST_001181,business,96581.78,7,2021-11-17,True,False,441.24,218.88718157918592,37.0,Male,Austria,26-40
LOAN_001525,CUST_000481,business,162649.62,10,2023-10-28,True,False,1433.69,113.44824892410493,40.0,Male,Germany,41-60
LOAN_001526,CUST_000428,business,10000.0,7,2022-01-01,True,False,994.13,10.059046603562914,33.0,Female,Italy,26-40
LOAN_001527,CUST_000804,business,10000.0,5,2021-02-10,True,False,1617.21,6.183488848077863,36.0,Female,France,26-40
LOAN_001528,CUST_001487,auto,23478.18,7,2023-04-02,False,True,1638.33,14.330556115068394,24.0,Female,Netherlands,18-25
LOAN_001529,CUST_001059,mortgage,325043.08,30,2021-10-08,False,True,1589.89,204.44375397040048,21.0,Male,Spain,18-25
LOAN_001530,CUST_001521,personal,12085.57,4,2021-05-02,False,True,1204.15,10.036598430428102,23.0,Male,Italy,18-25
LOAN_001531,CUST_001042,auto,10702.33,5,2021-10-11,False,True,3178.69,3.3668995718361967,30.0,Female,Belgium,26-40
LOAN_001532,CUST_001254,mortgage,254256.87,25,2023-12-03,False,True,1298.76,195.7689411438603,60.0,Female,Portugal,60+
LOAN_001533,CUST_001231,business,32636.31,7,2023-05-17,True,False,609.63,53.534619359283504,18.0,Male,France,18-25
LOAN_001534,CUST_000158,personal,14102.17,3,2021-01-20,True,False,711.41,19.822844773056325,47.0,Male,Germany,41-60
LOAN_001535,CUST_000472,business,106631.24,10,2021-05-24,True,False,1186.56,89.86586434735707,40.0,Male,France,41-60
LOAN_001536,CUST_000252,mortgage,225241.71,20,2023-08-03,True,False,957.69,235.19271371738242,49.0,Male,Belgium,41-60
LOAN_001537,CUST_001754,auto,27281.93,4,2023-04-15,False,True,1980.52,13.775134813079394,29.0,Male,Germany,26-40
LOAN_001538,CUST_000525,personal,29698.28,5,2023-10-05,True,False,916.54,32.40260108669562,39.0,Male,Belgium,26-40
LOAN_001539,CUST_001589,personal,11174.96,5,2022-11-25,False,True,4139.12,2.699839579427511,79.0,Female,Spain,60+
LOAN_001540,CUST_001544,auto,5000.0,5,2023-06-01,True,False,878.91,5.688864616399859,37.0,Female,Spain,26-40
LOAN_001541,CUST_000766,auto,34519.29,7,2023-09-01,False,True,925.19,37.31048757552502,27.0,Female,Spain,26-40
LOAN_001542,CUST_001242,personal,6670.34,4,2021-06-16,True,False,1379.0,4.837084844089921,48.0,Female,France,41-60
LOAN_001543,CUST_001509,business,117203.12,5,2022-04-14,True,False,1061.8,110.38154077980788,30.0,Female,Belgium,26-40
LOAN_001544,CUST_001326,mortgage,250388.31,25,2022-06-14,False,True,2038.72,122.81642893580285,40.0,Female,Germany,41-60
LOAN_001545,CUST_001488,mortgage,146179.54,30,2023-03-07,True,False,2232.32,65.48323717029817,38.0,Male,Germany,26-40
LOAN_001546,CUST_000678,auto,30890.38,5,2022-05-11,True,False,450.67,68.54323562695542,56.0,Male,France,41-60
LOAN_001547,CUST_001945,auto,16695.82,6,2022-10-03,False,True,1586.07,10.52653413783755,25.0,Male,Germany,26-40
LOAN_001548,CUST_001823,personal,22672.28,4,2023-04-24,False,True,751.03,30.188248139222136,29.0,Male,Spain,26-40
LOAN_001549,CUST_000117,personal,1000.0,5,2022-02-06,True,False,496.67,2.013409305977812,39.0,Male,Netherlands,26-40
LOAN_001550,CUST_000684,mortgage,50000.0,20,2022-07-28,True,False,703.01,71.12274363095831,25.0,Male,Portugal,26-40
LOAN_001551,CUST_001282,mortgage,506057.09,20,2021-03-17,True,False,1386.85,364.89677326315035,32.0,Female,Germany,26-40
LOAN_001552,CUST_000974,personal,3497.29,5,2023-12-11,True,False,2352.29,1.48675971074995,35.0,Female,Germany,26-40
LOAN_001553,CUST_000205,auto,11894.06,5,2022-06-15,True,False,2477.94,4.799979014826832,37.0,Female,Italy,26-40
LOAN_001554,CUST_001793,auto,30343.77,5,2021-02-06,False,True,1072.29,28.298100327336822,23.0,Other,Germany,18-25
LOAN_001555,CUST_000063,personal,19526.92,2,2022-10-07,True,False,1084.13,18.01160377445509,78.0,Male,France,60+
LOAN_001556,CUST_000498,mortgage,289807.62,30,2022-02-16,False,True,1448.98,200.0080194343607,23.0,Male,Spain,18-25
LOAN_001557,CUST_000191,business,169875.06,10,2021-12-04,True,False,1325.33,128.1756694559091,49.0,Female,Netherlands,41-60
LOAN_001558,CUST_001395,business,133420.93,10,2022-08-14,True,False,2686.74,49.659040323961385,26.0,Male,France,26-40
LOAN_001559,CUST_001071,business,116966.0,10,2022-05-20,False,True,1052.33,111.1495443444547,24.0,Male,Netherlands,18-25
LOAN_001560,CUST_001484,auto,41604.68,6,2022-10-18,True,False,1237.01,33.633260846719104,31.0,Male,France,26-40
LOAN_001561,CUST_000491,personal,17124.88,2,2022-12-21,True,False,756.67,22.63190029999868,21.0,Male,France,18-25
LOAN_001562,CUST_001473,mortgage,374161.86,25,2022-12-03,False,True,762.86,490.4725113389088,48.0,Female,Germany,41-60
LOAN_001563,CUST_001661,personal,21601.32,5,2023-02-04,False,True,1115.49,19.364871043218674,40.0,Female,Belgium,41-60
LOAN_001564,CUST_000884,business,110577.27,10,2023-03-26,False,True,805.83,137.22158519787052,43.0,Male,Germany,41-60
LOAN_001565,CUST_000313,auto,25672.75,6,2023-09-03,False,True,886.81,28.949549508913975,27.0,Male,Spain,26-40
LOAN_001566,CUST_001415,personal,8582.38,2,2023-07-22,True,False,747.43,11.48252010221693,55.0,Male,Germany,41-60
LOAN_001567,CUST_000021,personal,24429.1,5,2023-05-24,True,False,1263.79,19.330031096938573,49.0,Female,Germany,41-60
LOAN_001568,CUST_000828,mortgage,340615.69,25,2023-08-22,True,False,923.96,368.6476579072687,49.0,Female,France,41-60
LOAN_001569,CUST_000272,personal,14247.67,2,2021-07-26,True,False,1179.82,12.076138733027072,59.0,Male,France,41-60
LOAN_001570,CUST_000981,personal,18622.1,3,2021-03-19,False,True,2057.19,9.052202275920065,20.0,Female,France,18-25
LOAN_001571,CUST_001393,mortgage,70481.21,20,2021-08-14,True,False,1596.97,44.13433564813366,52.0,Female,Italy,41-60
LOAN_001572,CUST_001467,personal,6443.2,4,2021-12-30,True,False,1149.27,5.6063414167253995,33.0,Male,Netherlands,26-40
LOAN_001573,CUST_000015,personal,13225.7,2,2021-07-25,True,False,1246.08,10.613845017976375,38.0,Male,Germany,26-40
LOAN_001574,CUST_001582,auto,14712.85,7,2021-05-07,True,False,2589.42,5.681909462350642,18.0,Male,Germany,18-25
LOAN_001575,CUST_000306,business,10000.0,5,2023-10-09,False,True,1965.73,5.087168634553067,31.0,Female,Austria,26-40
LOAN_001576,CUST_000914,auto,26666.56,6,2023-11-30,True,False,744.01,35.841668794774264,26.0,Female,Austria,26-40
LOAN_001577,CUST_001035,mortgage,233900.78,30,2022-04-14,False,True,719.06,325.28687453063725,67.0,Male,France,60+
LOAN_001578,CUST_018485,personal,18213.32,2,2021-03-17,False,True,,,,,,
LOAN_001579,CUST_000469,auto,30598.5,3,2023-05-29,True,False,2009.64,15.225861348301187,78.0,Female,Germany,60+
LOAN_001580,CUST_000582,personal,3902.95,3,2023-10-11,True,False,1750.75,2.2293017278309293,28.0,Male,Germany,26-40
LOAN_001581,CUST_000300,personal,17189.53,2,2023-07-01,False,True,1564.72,10.985690730609948,30.0,Male,Belgium,26-40
LOAN_001582,CUST_001541,auto,27594.45,6,2022-07-21,True,False,643.06,42.91115914533636,31.0,Male,Spain,26-40
LOAN_001583,CUST_001988,personal,9462.68,4,2022-03-24,False,True,1425.74,6.637030594638574,21.0,Female,Italy,18-25
LOAN_001584,CUST_000723,auto,42152.35,6,2021-01-24,False,True,975.62,43.20570509009655,26.0,Female,Germany,26-40
LOAN_001585,CUST_000420,business,83106.47,10,2021-03-16,True,False,1020.8,81.41307797805644,27.0,Female,Austria,26-40
LOAN_001586,CUST_001649,mortgage,350114.28,25,2021-01-24,True,False,1890.72,185.17510789540495,32.0,Male,Germany,26-40
LOAN_001587,CUST_000675,auto,28901.31,5,2021-10-21,True,False,1854.28,15.586270681881917,35.0,Male,Germany,26-40
LOAN_001588,CUST_000779,personal,12983.59,3,2022-12-04,True,False,1219.57,10.646039177742976,55.0,Male,France,41-60
LOAN_001589,CUST_000511,mortgage,363143.61,25,2022-03-20,False,True,1083.87,335.0435107531346,22.0,Female,Netherlands,18-25
LOAN_001590,CUST_001860,personal,24609.34,4,2023-03-29,True,False,1341.01,18.351347118962572,26.0,Male,Netherlands,26-40
LOAN_001591,CUST_001934,personal,20547.71,3,2021-03-16,True,False,1150.41,17.86120600481567,33.0,Male,Spain,26-40
LOAN_001592,CUST_001888,business,53643.43,7,2023-12-22,True,False,2470.76,21.7113074519581,49.0,Male,Germany,41-60
LOAN_001593,CUST_001615,mortgage,135207.77,25,2021-01-08,True,False,1653.94,81.74889657424089,35.0,Male,Italy,26-40
LOAN_001594,CUST_001374,personal,15956.33,3,2022-03-19,True,False,893.46,17.859031182145813,30.0,Female,France,26-40
LOAN_001595,CUST_001642,auto,29007.77,7,2022-06-11,True,False,1097.73,26.425232069816804,32.0,Female,Spain,26-40
LOAN_001596,CUST_001939,business,38899.27,10,2022-11-02,True,False,679.76,57.2250058844298,55.0,Female,Belgium,41-60
LOAN_001597,CUST_000713,personal,14983.68,5,2023-01-27,True,False,1323.03,11.325276070837397,57.0,Male,Germany,41-60
LOAN_001598,CUST_001324,personal,16551.12,4,2021-02-13,False,True,1424.6,11.618082268707006,19.0,Female,Italy,18-25
LOAN_001599,CUST_001056,business,10000.0,5,2023-04-17,False,True,1273.31,7.853547054527177,52.0,Female,France,41-60
