customer_id,total_transactions,total_amount,average_amount,most_common_txn_type,age,gender,country,account_type,signup_date,is_active,customer_age_group,customer_value_score,fraud_rate,potential_risk
CUST_001171,8,593.96,74.24,deposit,30.0,Female,Germany,savings,2021-10-29,1,26-40,19.79866666666667,0.0,False
CUST_001172,9,663.72,73.75,purchase,18.0,Male,Italy,checking,2020-07-17,1,18-25,36.873333333333335,0.1111111111111111,True
CUST_001173,13,3784.0,291.08,purchase,51.0,Female,Netherlands,checking,2022-10-12,1,41-60,74.19607843137256,0.0,False
CUST_001174,10,10302.45,1030.25,purchase,39.0,Female,Netherlands,savings,2020-06-08,1,26-40,264.16538461538465,0.0,False
CUST_001175,11,787.06,71.55,purchase,73.0,Male,Italy,checking,2019-03-05,1,60+,10.781643835616437,0.0,False
CUST_001176,9,936.38,104.04,purchase,20.0,Female,Germany,business,2021-09-05,1,18-25,46.819,0.0,False
CUST_001177,16,1816.17,113.51,withdrawal,46.0,Female,Germany,checking,2019-02-04,1,41-60,39.48195652173913,0.0625,False
CUST_001178,9,416.61,46.29,purchase,37.0,Female,Austria,business,2019-04-27,0,26-40,0.0,0.0,False
CUST_001179,12,1017.93,84.83,purchase,27.0,Female,Germany,checking,2023-03-11,1,26-40,37.70111111111111,0.0,False
CUST_001180,10,1290.08,129.01,deposit,36.0,Male,France,savings,2020-08-17,1,26-40,35.83555555555555,0.0,False
CUST_001181,12,441.24,36.77,purchase,37.0,Male,Austria,checking,2023-12-20,1,26-40,11.925405405405405,0.0,False
CUST_001182,16,2215.59,138.47,purchase,35.0,Female,France,checking,2022-11-09,1,26-40,63.30257142857143,0.0,False
CUST_001183,11,854.52,77.68,purchase,39.0,Female,Germany,checking,2023-08-27,1,26-40,21.91076923076923,0.0,False
CUST_001184,14,2212.98,158.07,purchase,29.0,Male,Spain,checking,2019-02-15,0,26-40,0.0,0.0,False
CUST_001185,15,1323.72,88.25,purchase,34.0,Female,Germany,checking,2020-11-28,1,26-40,38.93294117647059,0.06666666666666667,False
CUST_001186,13,1527.52,117.5,purchase,51.0,Male,France,checking,2019-10-12,1,41-60,29.951372549019606,0.0,False
CUST_001187,22,2983.52,135.61,purchase,21.0,Male,Spain,business,2021-05-17,1,18-25,142.07238095238094,0.0,False
CUST_001188,9,592.48,65.83,purchase,58.0,Female,Netherlands,savings,2023-02-17,1,41-60,10.215172413793104,0.0,False
CUST_001189,12,7778.55,648.21,purchase,37.0,Male,Austria,checking,2019-11-30,1,26-40,210.23108108108107,0.0,False
CUST_001190,12,1680.34,140.03,purchase,27.0,Male,Germany,savings,2022-05-12,1,26-40,62.23481481481481,0.08333333333333333,False
CUST_001191,15,1679.02,111.93,purchase,49.0,Male,Italy,business,2020-02-03,0,41-60,0.0,0.06666666666666667,False
CUST_001192,7,996.43,142.35,deposit,43.0,Male,Italy,savings,2022-02-04,1,41-60,23.17279069767442,0.0,False
CUST_001193,9,728.66,80.96,purchase,19.0,Female,France,business,2023-03-12,1,18-25,38.35052631578947,0.0,False
CUST_001194,10,1262.54,126.25,purchase,58.0,Female,Germany,checking,2022-10-28,1,41-60,21.767931034482757,0.0,False
CUST_001195,16,1224.16,76.51,purchase,27.0,Female,France,checking,2019-06-15,0,26-40,0.0,0.0,False
CUST_001196,9,1190.14,132.24,purchase,39.0,Female,Netherlands,savings,2019-08-05,1,26-40,30.51641025641026,0.0,False
CUST_001197,18,2120.92,117.83,purchase,51.0,Male,Austria,business,2020-12-22,1,41-60,41.586666666666666,0.0,False
CUST_001198,12,1140.02,95.0,withdrawal,34.0,Male,Italy,checking,2022-01-07,1,26-40,33.53,0.08333333333333333,False
CUST_001199,11,913.61,83.06,purchase,38.0,Female,Germany,checking,2022-04-10,1,26-40,24.042368421052632,0.0,False
CUST_001200,10,1376.39,137.64,purchase,70.0,Male,Germany,business,2020-09-03,1,60+,19.662714285714287,0.0,False
CUST_001201,13,1470.28,113.1,purchase,28.0,Female,Netherlands,checking,2020-05-15,1,26-40,52.51,0.0,False
CUST_001202,8,305.08,38.14,purchase,67.0,Female,Belgium,savings,2020-10-27,1,60+,4.553432835820895,0.0,False
CUST_001203,11,790.54,71.87,purchase,27.0,Female,Italy,premium,2021-05-18,1,26-40,29.27925925925926,0.0,False
CUST_001204,7,438.82,62.69,purchase,34.0,Male,France,savings,2023-11-02,0,26-40,0.0,0.0,False
CUST_001205,14,1857.77,132.7,purchase,31.0,Male,Spain,savings,2021-01-01,1,26-40,59.928064516129034,0.0,False
CUST_001206,10,998.55,99.85,purchase,19.0,Male,Germany,savings,2020-08-14,1,18-25,52.555263157894736,0.0,False
CUST_001207,11,2066.86,187.9,purchase,74.0,Male,Germany,business,2020-02-15,1,60+,27.93054054054054,0.09090909090909091,False
CUST_001208,9,1566.14,174.02,purchase,49.0,Male,Spain,business,2021-10-29,1,41-60,31.96204081632653,0.1111111111111111,False
CUST_001209,13,1604.76,123.44,purchase,28.0,Female,Germany,savings,2021-09-18,1,26-40,57.31285714285714,0.0,False
CUST_001210,8,280.93,35.12,purchase,18.0,Female,France,savings,2022-07-20,1,18-25,15.607222222222223,0.0,False
CUST_001211,9,696.18,77.35,purchase,33.0,Female,Belgium,checking,2019-12-20,0,26-40,0.0,0.1111111111111111,True
CUST_001212,6,1190.97,198.5,purchase,58.0,Male,Netherlands,premium,2020-04-17,1,41-60,20.53396551724138,0.0,False
CUST_001213,22,1786.36,81.2,purchase,33.0,Male,Austria,savings,2019-12-01,1,26-40,54.132121212121206,0.0,False
CUST_001214,10,1610.15,161.02,transfer,40.0,Male,Netherlands,business,2021-05-23,1,41-60,40.253750000000004,0.0,False
CUST_001215,15,1070.03,71.34,purchase,34.0,Female,Spain,savings,2021-07-11,1,26-40,31.47147058823529,0.0,False
CUST_001216,16,1812.23,113.26,purchase,47.0,Female,Austria,checking,2020-09-17,1,41-60,38.55808510638298,0.0,False
CUST_001217,11,1491.97,135.63,deposit,32.0,Female,Germany,savings,2023-11-16,1,26-40,46.6240625,0.0,False
CUST_001218,13,1518.1,116.78,purchase,47.0,Female,Italy,checking,2023-09-08,1,41-60,32.3,0.0,False
CUST_001219,13,1262.96,97.15,purchase,34.0,Female,Germany,business,2019-01-29,0,26-40,0.0,0.0,False
CUST_001220,12,337.74,28.14,purchase,30.0,Female,Netherlands,premium,2020-07-01,1,26-40,11.258000000000001,0.0,False
CUST_001221,11,803.31,73.03,purchase,34.0,Male,Netherlands,business,2023-05-23,1,26-40,23.62676470588235,0.0,False
CUST_001222,5,314.45,62.89,purchase,27.0,Male,France,checking,2020-07-21,1,26-40,11.646296296296295,0.0,False
CUST_001223,12,2462.01,205.17,withdrawal,25.0,Female,Belgium,business,2023-11-22,1,26-40,98.4804,0.0,False
CUST_001224,13,1225.34,94.26,purchase,57.0,Male,France,savings,2021-03-04,1,41-60,21.497192982456138,0.0,False
CUST_001225,4,204.8,51.2,deposit,25.0,Male,Italy,checking,2020-11-16,1,26-40,8.192,0.0,False
CUST_001226,12,1269.09,105.76,purchase,59.0,Female,France,savings,2022-01-05,1,41-60,21.509999999999998,0.0,False
CUST_001227,11,1100.01,100.0,withdrawal,53.0,Male,Spain,checking,2022-11-13,1,41-60,20.754905660377357,0.0,False
CUST_001228,16,3011.06,188.19,purchase,53.0,Male,Netherlands,premium,2019-09-26,1,41-60,56.812452830188676,0.0,False
CUST_001229,14,1519.29,108.52,withdrawal,31.0,Male,France,checking,2021-01-24,1,26-40,49.009354838709676,0.14285714285714285,True
CUST_001230,6,341.73,56.96,purchase,27.0,Male,France,checking,2021-09-01,1,26-40,12.656666666666668,0.0,False
CUST_001231,11,609.63,55.42,purchase,18.0,Male,France,checking,2022-05-16,1,18-25,33.86833333333333,0.0,False
CUST_001232,19,2580.41,135.81,withdrawal,29.0,Male,Portugal,savings,2023-03-01,1,26-40,88.97965517241379,0.0,False
CUST_001233,12,991.7,82.64,purchase,32.0,Female,Spain,savings,2022-02-02,1,26-40,30.990625,0.0,False
CUST_001234,8,1231.09,153.89,purchase,32.0,Female,Germany,business,2022-06-18,1,26-40,38.4715625,0.0,False
CUST_001235,16,1918.39,119.9,purchase,41.0,Male,Germany,checking,2021-04-03,1,41-60,46.79,0.0,False
CUST_001236,13,1175.54,90.43,purchase,31.0,Female,Germany,checking,2022-04-22,1,26-40,37.920645161290324,0.07692307692307693,False
CUST_001237,12,2107.55,175.63,purchase,33.0,Female,Austria,checking,2023-03-23,1,26-40,63.865151515151524,0.0,False
CUST_001238,21,3302.9,157.28,purchase,29.0,Female,Germany,savings,2022-07-28,1,26-40,113.89310344827587,0.047619047619047616,False
CUST_001239,12,1025.56,85.46,purchase,29.0,Male,Spain,checking,2021-06-30,1,26-40,35.36413793103448,0.0,False
CUST_001240,11,878.72,79.88,purchase,37.0,Female,France,savings,2023-11-19,1,26-40,23.749189189189188,0.0,False
CUST_001241,11,518.28,47.12,purchase,34.0,Male,Germany,business,2023-01-24,1,26-40,15.243529411764705,0.09090909090909091,False
CUST_001242,16,1379.0,86.19,withdrawal,48.0,Female,France,savings,2020-09-18,1,41-60,28.729166666666668,0.0,False
CUST_001243,17,4373.47,257.26,purchase,24.0,Male,Germany,savings,2019-04-05,1,18-25,182.2279166666667,0.0,False
CUST_001244,18,2134.77,118.6,purchase,33.0,Male,Germany,checking,2021-01-25,1,26-40,64.69,0.0,False
CUST_001245,13,417.15,32.09,purchase,36.0,Female,Netherlands,savings,2022-10-17,1,26-40,11.587499999999999,0.0,False
CUST_001246,11,1544.15,140.38,deposit,33.0,Male,Portugal,business,2019-03-13,0,26-40,0.0,0.09090909090909091,False
CUST_001247,19,1044.36,54.97,purchase,60.0,Male,Portugal,checking,2023-06-03,1,60+,17.406,0.05263157894736842,False
CUST_001248,8,338.48,42.31,purchase,42.0,Male,Spain,checking,2021-08-03,1,41-60,8.05904761904762,0.0,False
CUST_001249,13,1705.28,131.18,purchase,66.0,Male,Belgium,checking,2020-03-03,1,60+,25.837575757575756,0.0,False
CUST_001250,7,591.05,84.44,deposit,35.0,Male,Netherlands,checking,2022-07-09,1,26-40,16.887142857142855,0.0,False
CUST_001251,11,996.68,90.61,purchase,61.0,Female,Germany,savings,2022-08-16,1,60+,16.339016393442623,0.0,False
CUST_001252,8,384.41,48.05,purchase,39.0,Female,Austria,checking,2023-03-29,1,26-40,9.856666666666667,0.0,False
CUST_001253,12,824.73,68.73,purchase,20.0,Female,France,premium,2020-01-31,1,18-25,41.2365,0.0,False
CUST_001254,16,1298.76,81.17,deposit,60.0,Female,Portugal,savings,2023-03-17,1,60+,21.646,0.0,False
CUST_001255,14,1951.73,139.41,purchase,19.0,Male,Italy,checking,2021-04-16,1,18-25,102.72263157894737,0.0,False
CUST_001256,8,558.27,69.78,purchase,31.0,Female,Spain,checking,2020-03-25,1,26-40,18.008709677419354,0.0,False
CUST_001257,11,1346.35,122.4,purchase,55.0,Male,Italy,checking,2021-08-20,1,41-60,24.479090909090907,0.0,False
CUST_001258,8,608.61,76.08,purchase,72.0,Male,France,premium,2019-01-09,0,60+,0.0,0.0,False
CUST_001259,13,1155.59,88.89,purchase,25.0,Female,France,premium,2019-02-02,1,26-40,46.2236,0.0,False
CUST_001260,18,1401.97,77.89,purchase,31.0,Male,Italy,checking,2023-01-26,1,26-40,45.22483870967742,0.0,False
CUST_001261,16,2646.26,165.39,purchase,23.0,Female,France,savings,2021-03-03,1,18-25,115.05478260869566,0.0,False
CUST_001262,10,1157.24,115.72,purchase,64.0,Male,Germany,savings,2020-09-01,0,60+,0.0,0.0,False
CUST_001263,12,976.76,81.4,withdrawal,25.0,Male,Italy,business,2022-04-06,1,26-40,39.0704,0.0,False
CUST_001264,6,226.15,37.69,purchase,46.0,Male,Belgium,checking,2021-07-14,0,41-60,0.0,0.0,False
CUST_001265,4,330.86,82.72,deposit,54.0,Female,Spain,checking,2023-07-18,1,41-60,6.127037037037037,0.0,False
CUST_001266,10,527.71,52.77,purchase,51.0,Female,Netherlands,business,2019-07-13,1,41-60,10.347254901960785,0.0,False
CUST_001267,10,411.05,41.1,purchase,35.0,Male,Portugal,savings,2019-01-15,1,26-40,11.744285714285715,0.0,False
CUST_001268,14,948.24,67.73,purchase,32.0,Male,Belgium,checking,2022-11-26,1,26-40,29.6325,0.0,False
CUST_001269,14,1314.26,93.88,withdrawal,61.0,Male,Portugal,checking,2020-11-27,1,60+,21.545245901639344,0.0,False
CUST_001270,19,2493.43,131.23,deposit,37.0,Female,Germany,checking,2023-09-01,1,26-40,67.39,0.0,False
CUST_001271,11,1002.75,91.16,purchase,44.0,Female,Spain,checking,2022-03-23,1,41-60,22.789772727272727,0.0,False
CUST_001272,9,783.2,87.02,purchase,29.0,Female,Germany,checking,2021-01-02,1,26-40,27.00689655172414,0.0,False
CUST_001273,11,772.8,70.25,purchase,53.0,Female,Netherlands,checking,2021-02-17,0,41-60,0.0,0.0,False
CUST_001274,17,1601.91,94.23,purchase,44.0,Female,Portugal,checking,2020-09-25,1,41-60,36.407045454545454,0.0,False
CUST_001275,13,1348.21,103.71,purchase,20.0,Male,Belgium,checking,2022-03-15,1,18-25,67.4105,0.0,False
CUST_001276,12,1083.31,90.28,purchase,19.0,Female,Spain,savings,2023-06-26,1,18-25,57.01631578947368,0.08333333333333333,False
CUST_001277,5,278.95,55.79,purchase,33.0,Male,Germany,checking,2023-01-02,0,26-40,0.0,0.0,False
CUST_001278,9,703.03,78.11,purchase,55.0,Female,Austria,checking,2022-09-24,1,41-60,12.782363636363636,0.0,False
CUST_001279,3,374.2,124.73,purchase,56.0,Male,Germany,checking,2020-04-25,1,41-60,6.682142857142857,0.0,False
CUST_001280,14,1133.2,80.94,purchase,48.0,Male,Germany,checking,2019-01-13,1,41-60,23.608333333333334,0.0,False
CUST_001281,10,1117.86,111.79,purchase,28.0,Female,Germany,checking,2023-02-20,1,26-40,39.92357142857143,0.0,False
CUST_001282,11,1386.85,126.08,purchase,32.0,Female,Germany,checking,2023-11-04,0,26-40,0.0,0.0,False
CUST_001283,18,998.99,55.5,deposit,35.0,Male,Spain,savings,2022-04-05,1,26-40,28.542571428571428,0.0,False
CUST_001284,14,5200.46,371.46,purchase,48.0,Male,Belgium,savings,2020-07-03,1,41-60,108.34291666666667,0.0,False
CUST_001285,10,1009.34,100.93,purchase,46.0,Female,France,checking,2021-07-02,1,41-60,21.94217391304348,0.0,False
CUST_001286,8,493.89,61.74,purchase,45.0,Male,Austria,savings,2023-02-28,1,41-60,10.975333333333333,0.0,False
CUST_001287,14,1617.86,115.56,withdrawal,30.0,Female,Germany,savings,2023-03-15,1,26-40,53.928666666666665,0.0,False
CUST_001288,14,730.55,52.18,purchase,21.0,Male,Austria,checking,2022-05-31,0,18-25,0.0,0.0,False
CUST_001289,17,2810.1,165.3,purchase,53.0,Female,France,checking,2022-11-17,1,41-60,53.02075471698113,0.0,False
CUST_001290,10,907.53,90.75,deposit,39.0,Female,Italy,savings,2023-12-18,1,26-40,23.27,0.0,False
CUST_001291,13,1132.79,87.14,purchase,72.0,Female,France,checking,2021-06-16,1,60+,15.733194444444443,0.0,False
CUST_001292,12,709.01,59.08,purchase,28.0,Female,France,savings,2020-08-02,1,26-40,25.321785714285713,0.0,False
CUST_001293,16,2497.23,156.08,purchase,20.0,Male,Austria,checking,2023-04-21,1,18-25,124.8615,0.0625,False
CUST_001294,17,2794.07,164.36,purchase,42.0,Male,Italy,savings,2022-09-19,1,41-60,66.5254761904762,0.0,False
CUST_001295,13,1456.03,112.0,purchase,36.0,Female,Belgium,checking,2019-04-02,1,26-40,40.445277777777775,0.0,False
CUST_001296,14,2982.31,213.02,purchase,28.0,Male,France,checking,2019-09-21,1,26-40,106.51107142857143,0.0,False
CUST_001297,12,1384.9,115.41,withdrawal,31.0,Male,France,checking,2020-03-06,1,26-40,44.6741935483871,0.0,False
CUST_001298,8,942.76,117.84,purchase,49.0,Male,Spain,premium,2021-12-02,1,41-60,19.24,0.0,False
CUST_001299,19,4695.72,247.14,purchase,31.0,Female,France,checking,2023-09-10,0,26-40,0.0,0.0,False
CUST_001300,6,582.64,97.11,purchase,75.0,Male,Netherlands,checking,2021-03-30,1,60+,7.768533333333333,0.0,False
CUST_001301,14,936.84,66.92,purchase,35.0,Female,France,checking,2020-12-17,1,26-40,26.766857142857145,0.0,False
CUST_001302,16,1602.83,100.18,purchase,32.0,Male,Germany,business,2021-09-10,1,26-40,50.0884375,0.0,False
CUST_001303,11,1370.92,124.63,purchase,40.0,Male,France,checking,2020-10-08,1,41-60,34.273,0.0,False
CUST_001304,6,308.29,51.38,purchase,26.0,Male,Portugal,checking,2020-09-16,1,26-40,11.857307692307693,0.0,False
CUST_001305,22,1566.63,71.21,purchase,54.0,Male,Netherlands,checking,2021-01-26,1,41-60,29.01166666666667,0.0,False
CUST_001306,5,378.63,75.73,purchase,21.0,Male,Spain,savings,2021-11-06,0,18-25,0.0,0.0,False
CUST_001307,13,1288.31,99.1,purchase,19.0,Male,Germany,savings,2020-03-06,1,18-25,67.80578947368421,0.0,False
CUST_001308,19,4870.18,256.33,purchase,74.0,Male,Italy,checking,2021-06-18,1,60+,65.81324324324325,0.0,False
CUST_001309,14,2450.02,175.0,withdrawal,50.0,Male,Spain,premium,2019-10-17,1,41-60,49.0004,0.0,False
CUST_001310,7,4179.66,597.09,purchase,56.0,Female,Germany,business,2022-12-01,1,41-60,74.63678571428571,0.0,False
CUST_001311,16,906.22,56.64,purchase,29.0,Male,Netherlands,checking,2023-09-22,1,26-40,31.24896551724138,0.0,False
CUST_001312,13,1491.28,114.71,deposit,46.0,Male,France,savings,2022-10-23,1,41-60,32.41913043478261,0.0,False
CUST_001313,14,734.77,52.48,purchase,56.0,Male,France,business,2021-03-04,1,41-60,13.120892857142858,0.0,False
CUST_001314,14,979.68,69.98,purchase,49.0,Female,Spain,checking,2023-09-09,1,41-60,19.993469387755102,0.0,False
CUST_001315,10,495.69,49.57,purchase,27.0,Male,Italy,checking,2022-05-12,0,26-40,0.0,0.0,False
CUST_001316,13,1597.19,122.86,purchase,38.0,Male,France,business,2019-03-05,1,26-40,42.03131578947369,0.0,False
CUST_001317,12,2513.0,209.42,purchase,49.0,Female,France,checking,2023-01-21,1,41-60,51.285714285714285,0.0,False
CUST_001318,12,1244.52,103.71,purchase,50.0,Male,Germany,checking,2022-04-20,1,41-60,24.8904,0.0,False
CUST_001319,13,1453.09,111.78,purchase,75.0,Female,Netherlands,savings,2023-04-16,1,60+,19.374533333333332,0.0,False
CUST_001320,9,874.89,97.21,purchase,43.0,Male,Italy,checking,2023-01-02,1,41-60,20.34627906976744,0.0,False
CUST_001321,15,926.36,61.76,purchase,21.0,Female,Spain,checking,2020-06-15,1,18-25,44.11238095238095,0.0,False
CUST_001322,10,1216.58,121.66,deposit,38.0,Male,Portugal,savings,2023-12-11,1,26-40,32.015263157894736,0.1,False
CUST_001323,18,1580.76,87.82,purchase,39.0,Female,Belgium,savings,2023-07-28,1,26-40,40.53230769230769,0.0,False
CUST_001324,11,1424.6,129.51,deposit,19.0,Female,Italy,premium,2021-07-04,1,18-25,74.97894736842105,0.09090909090909091,False
CUST_001325,16,1612.4,100.78,purchase,49.0,Male,Germany,business,2021-01-13,1,41-60,32.906122448979595,0.0,False
CUST_001326,7,2038.72,291.25,fee,40.0,Female,Germany,premium,2019-07-23,1,41-60,50.968,0.0,False
CUST_001327,9,426.0,47.33,purchase,53.0,Female,Spain,checking,2022-08-22,1,41-60,8.037735849056604,0.0,False
CUST_001328,13,1208.65,92.97,purchase,43.0,Female,France,checking,2023-02-15,1,41-60,28.108139534883723,0.0,False
CUST_001329,8,1117.33,139.67,purchase,31.0,Female,Germany,business,2019-06-21,1,26-40,36.04290322580645,0.0,False
CUST_001330,11,2058.14,187.1,deposit,53.0,Female,France,savings,2019-09-03,1,41-60,38.832830188679246,0.09090909090909091,False
CUST_001331,13,1030.38,79.26,purchase,28.0,Female,Spain,checking,2019-06-18,1,26-40,36.799285714285716,0.07692307692307693,False
CUST_001332,18,1331.42,73.97,purchase,37.0,Female,Germany,savings,2020-03-14,1,26-40,35.98432432432433,0.0,False
CUST_001333,9,688.91,76.55,purchase,19.0,Female,Spain,premium,2019-07-18,1,18-25,36.258421052631576,0.0,False
CUST_001334,14,830.31,59.31,purchase,52.0,Female,Netherlands,checking,2019-06-26,1,41-60,15.9675,0.07142857142857142,False
CUST_001335,17,942.88,55.46,purchase,38.0,Female,Germany,savings,2019-11-11,1,26-40,24.812631578947368,0.0,False
CUST_001336,4,1156.9,289.23,deposit,44.0,Female,Austria,premium,2020-01-01,1,41-60,26.29318181818182,0.0,False
CUST_001337,9,1447.24,160.8,purchase,75.0,Male,Germany,checking,2023-04-16,1,60+,19.296533333333333,0.0,False
CUST_001338,16,1259.63,78.73,purchase,41.0,Male,Spain,savings,2021-07-18,0,41-60,0.0,0.0,False
CUST_001339,18,1175.14,65.29,purchase,58.0,Female,France,checking,2019-11-26,1,41-60,20.26103448275862,0.0,False
CUST_001340,6,256.73,42.79,purchase,35.0,Female,Spain,savings,2019-11-30,1,26-40,7.335142857142857,0.0,False
CUST_001341,6,1011.27,168.54,purchase,22.0,Female,Italy,savings,2019-07-05,0,18-25,0.0,0.0,False
CUST_001342,11,1028.81,93.53,purchase,44.0,Female,Belgium,savings,2021-10-03,1,41-60,23.38204545454545,0.0,False
CUST_001343,13,873.15,67.17,purchase,37.0,Male,Italy,savings,2019-07-10,1,26-40,23.59864864864865,0.0,False
CUST_001344,7,672.97,96.14,purchase,27.0,Female,Belgium,savings,2019-06-27,1,26-40,24.924814814814816,0.14285714285714285,True
CUST_001345,12,1298.81,108.23,purchase,53.0,Female,Spain,savings,2022-05-23,1,41-60,24.505849056603772,0.08333333333333333,False
CUST_001346,20,1982.73,99.14,purchase,29.0,Female,Germany,checking,2019-07-17,1,26-40,68.37,0.05,False
CUST_001347,17,1452.77,85.46,purchase,73.0,Female,Germany,premium,2022-09-27,1,60+,19.90095890410959,0.0,False
CUST_001348,16,1842.62,115.16,purchase,29.0,Female,France,checking,2021-06-07,1,26-40,63.53862068965517,0.0,False
CUST_001349,18,1780.99,98.94,purchase,41.0,Female,Germany,business,2022-11-06,1,41-60,43.43878048780488,0.0,False
CUST_001350,13,1129.57,86.89,purchase,57.0,Male,Germany,checking,2022-07-18,1,41-60,19.81701754385965,0.07692307692307693,False
CUST_001351,8,266.08,33.26,purchase,64.0,Female,Germany,savings,2022-05-26,1,60+,4.1575,0.0,False
CUST_001352,15,1991.39,132.76,purchase,39.0,Female,Italy,checking,2022-05-15,1,26-40,51.061282051282056,0.0,False
CUST_001353,15,2278.72,151.91,purchase,28.0,Male,Netherlands,savings,2019-04-14,1,26-40,81.38285714285713,0.0,False
CUST_001354,13,1157.83,89.06,purchase,79.0,Male,Portugal,checking,2023-07-04,1,60+,14.656075949367088,0.0,False
CUST_001355,14,1028.22,73.44,purchase,33.0,Female,France,business,2020-10-30,1,26-40,31.15818181818182,0.0,False
CUST_001356,6,237.3,39.55,purchase,25.0,Male,Netherlands,savings,2021-08-22,1,26-40,9.492,0.0,False
CUST_001357,9,2595.29,288.37,deposit,64.0,Female,Germany,business,2023-10-06,1,60+,40.55140625,0.0,False
CUST_001358,16,1216.71,76.04,purchase,34.0,Male,Netherlands,premium,2020-01-25,1,26-40,35.78558823529412,0.0,False
CUST_001359,9,1041.2,115.69,deposit,31.0,Non-binary,Netherlands,premium,2019-03-31,1,26-40,33.58709677419355,0.0,False
CUST_001360,15,1579.51,105.3,purchase,54.0,Male,Belgium,savings,2019-11-01,1,41-60,29.250185185185185,0.0,False
CUST_001361,13,982.88,75.61,purchase,29.0,Male,Austria,checking,2023-12-16,1,26-40,33.89241379310345,0.0,False
CUST_001362,13,1542.7,118.67,purchase,29.0,Male,Spain,checking,2021-02-21,0,26-40,0.0,0.0,False
CUST_001363,11,1940.28,176.39,deposit,40.0,Male,Austria,business,2020-03-17,1,41-60,48.507,0.0,False
CUST_001364,13,1148.56,88.35,purchase,71.0,Male,Germany,savings,2021-06-11,1,60+,16.176901408450703,0.0,False
CUST_001365,11,1031.67,93.79,purchase,31.0,Male,Italy,savings,2021-08-01,1,26-40,33.27967741935484,0.0,False
CUST_001366,13,971.63,74.74,deposit,56.0,Female,Netherlands,business,2022-11-09,1,41-60,17.350535714285716,0.0,False
CUST_001367,9,1205.93,133.99,purchase,58.0,Male,Austria,business,2022-07-08,1,41-60,20.79189655172414,0.0,False
CUST_001368,10,855.49,85.55,purchase,56.0,Female,France,checking,2020-11-04,1,41-60,15.276607142857143,0.0,False
CUST_001369,16,1306.54,81.66,purchase,68.0,Female,Netherlands,business,2022-07-06,1,60+,19.213823529411766,0.0,False
CUST_001370,19,1310.82,68.99,purchase,68.0,Female,France,business,2021-03-07,1,60+,19.276764705882353,0.0,False
CUST_001371,9,523.01,58.11,purchase,22.0,Male,Spain,checking,2021-05-18,1,18-25,23.77318181818182,0.0,False
CUST_001372,14,2057.45,146.96,purchase,39.0,Male,France,premium,2019-07-30,1,26-40,52.7551282051282,0.0,False
CUST_001373,13,890.1,68.47,purchase,39.0,Male,Austria,checking,2023-10-05,1,26-40,22.823076923076922,0.07692307692307693,False
CUST_001374,18,893.46,49.64,purchase,30.0,Female,France,checking,2020-09-18,1,26-40,29.782,0.0,False
CUST_001375,9,1446.1,160.68,deposit,32.0,Female,Netherlands,business,2023-01-01,0,26-40,0.0,0.0,False
CUST_001376,17,1984.71,116.75,purchase,53.0,Male,Germany,premium,2020-06-02,1,41-60,37.44735849056604,0.0,False
CUST_001377,9,708.51,78.72,withdrawal,48.0,Male,Spain,checking,2019-02-19,1,41-60,14.760625,0.0,False
CUST_001378,8,3678.12,459.77,purchase,25.0,Female,France,savings,2022-09-05,1,26-40,147.1248,0.125,True
CUST_001379,14,1476.13,105.44,purchase,29.0,Male,France,premium,2023-03-02,1,26-40,50.901034482758625,0.0,False
CUST_001380,17,1209.67,71.16,purchase,40.0,Male,Belgium,business,2019-01-16,1,41-60,30.241750000000003,0.0,False
CUST_001381,14,577.7,41.26,purchase,57.0,Female,Germany,business,2019-08-30,1,41-60,10.135087719298246,0.07142857142857142,False
CUST_001382,5,917.59,183.52,withdrawal,43.0,Male,Italy,business,2019-10-29,1,41-60,21.339302325581397,0.0,False
CUST_001383,11,756.83,68.8,purchase,26.0,Female,France,checking,2019-01-18,0,26-40,0.0,0.0,False
CUST_001384,12,2129.03,177.42,purchase,37.0,Male,Germany,savings,2019-10-10,0,26-40,0.0,0.0,False
CUST_001385,21,1589.87,75.71,purchase,35.0,Male,Germany,business,2023-09-11,1,26-40,45.42485714285714,0.0,False
CUST_001386,12,2302.97,191.91,purchase,40.0,Male,Netherlands,savings,2022-06-12,1,41-60,57.57424999999999,0.0,False
CUST_001387,10,921.13,92.11,purchase,68.0,Female,Germany,checking,2021-03-16,1,60+,13.546029411764707,0.0,False
CUST_001388,18,1956.52,108.7,purchase,39.0,Male,France,checking,2021-12-03,1,26-40,50.16717948717949,0.0,False
CUST_001389,11,602.89,54.81,purchase,30.0,Female,Germany,checking,2021-02-04,0,26-40,0.0,0.0,False
CUST_001390,14,3241.79,231.56,purchase,60.0,Female,Germany,savings,2021-05-04,1,60+,54.029833333333336,0.07142857142857142,False
CUST_001391,11,889.76,80.89,purchase,46.0,Female,Spain,checking,2023-09-18,1,41-60,19.342608695652174,0.0,False
CUST_001392,7,744.93,106.42,purchase,23.0,Male,Italy,savings,2022-12-19,1,18-25,32.388260869565215,0.0,False
CUST_001393,10,1596.97,159.7,purchase,52.0,Female,Italy,checking,2023-03-26,1,41-60,30.71096153846154,0.0,False
CUST_001394,16,1398.69,87.42,purchase,26.0,Female,Portugal,savings,2023-09-22,1,26-40,53.79576923076923,0.0,False
